template_id,judge_template_id,debate_template_id,debate_id,side_swap_group_id,topic_id,proposition_text,model_pro,model_con,debate_protocol_fingerprint,side_swap,judge_model,judge_family,judge_protocol_fingerprint,presented_side_a_source,presented_side_b_source,winner_presented,winner_side,winner_model,signed_margin_presented,signed_margin,normalized_signed_margin,legacy_tie_band_applied,judge_margin_scale_factor,judge_margin_calibration_status,judge_margin_calibration_sample_count,judge_margin_calibration_judge_median_abs_margin,judge_margin_calibration_global_median_abs_margin,margin,confidence,entertainment_value,reasoning,notable_rebuttals,parse_ok,parse_warning,prompt_missing,prompt_side_mapping_source,argument_strength_a,argument_strength_b,argument_strength_con,argument_strength_pro,grounding_and_epistemic_discipline_a,grounding_and_epistemic_discipline_b,grounding_and_epistemic_discipline_con,grounding_and_epistemic_discipline_pro,originality_of_argument_a,originality_of_argument_b,originality_of_argument_con,originality_of_argument_pro,rebuttal_quality_a,rebuttal_quality_b,rebuttal_quality_con,rebuttal_quality_pro,rhetorical_effectiveness_a,rhetorical_effectiveness_b,rhetorical_effectiveness_con,rhetorical_effectiveness_pro,source_judge_template_id,source_template_id
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0556__gpt-6-astra-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0556__claude-fable-5-1-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0556,"Governments should prohibit data brokers from selling individuals’ precise location data without explicit, time-limited opt-in consent.",gpt-6-astra-high,claude-fable-5-1-high,debprot_dcec5496c621,True,kimi-k2.6,16,judprot_1c6058ad2d73,pro,con,B,con,claude-fable-5-1-high,-1.7,-1.7,-1.9266666666666663,0,1.1333333333333333,ok,20,1.5,1.7,1.7,,8,"Side B won by showing the motion creates a legal defense for harmful sales rather than a protective floor. Its dark-pattern critique and the concession extracted from Side A—that under this rule alone a stalker purchase after a manipulated click is lawful—became the decisive clash. Side B crystallized this into the memorable ""permission slip"" framing and sustained it through close, while Side A never fully recovered from the concession or showed why this rule would not become a ceiling that cannibalizes stronger protections. Competitive debate, but B's burden exposure and framing were cleaner.","Side B's pressure question asking whether a stalker purchase after a dark-patterned ""Accept"" click is lawful under the motion, forcing Side A to answer ""Yes, under this rule alone"" if the tap constitutes explicit opt-in; Side B then weaponized this concession to frame the motion as a seller-drafted permission slip rather than a privacy safeguard.",True,,0,prompt_file,7,8,8,7,7,7,7,7,6,8,8,6,7,8,8,7,7,8,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0556__gpt-6-astra-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0556__claude-fable-5-1-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0556,"Governments should prohibit data brokers from selling individuals’ precise location data without explicit, time-limited opt-in consent.",gpt-6-astra-high,claude-fable-5-1-high,debprot_dcec5496c621,True,muse-spark-1.1-high,3,judprot_1c6058ad2d73,con,pro,B,pro,gpt-6-astra-high,-1.5,1.5,1.59375,0,1.0625,ok,43,1.6,1.7,1.5,,7,"PRO's minimal prohibition (silence = no sale, time-limited) survives CON's imperfect-consent critique because CON's legal ""lawful pathway"" claim was shown to be additive not overriding, and CON's total-ban alternative actually satisfies the motion rather than defeats it. CON forced a damaging admission that consent can legalize a stalking sale under this rule alone, but that proves insufficiency not harm versus status quo, and two clipped CON rebuttals cost execution. PRO kept the live route: shifting burden to brokers protects those who never consent without forbidding stronger bans.","B4.5 plus A3.1/A4.1 exchange: A forces B to admit a green-tapped stalker sale is lawful under this rule alone, but B's reply that consent is a necessary condition, not immunity, and does not override other bans, reframes the clash decisively in PRO's favor.",True,,0,prompt_file,7,8,7,8,7,8,7,8,7,6,7,6,6,7,6,7,8,7,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__claude-fable-5-1-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0559__claude-fable-5-1-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,claude-fable-5-1-high,muse-spark-1.3-high,debprot_dcec5496c621,False,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,B,con,muse-spark-1.3-high,-1.5,-1.5,-1.275,0,0.85,ok,34,2.0,1.7,1.5,,9,"Side B wins by successfully distinguishing complex social graphs from the simple address books and phone numbers Side A relied on. B's 'privacy or portability' dilemma consistently trapped A's mechanisms, and B expertly countered A's 'ongoing interoperability' pivot by framing it as unworkable compelled carriage.","Side B's Rebuttal 2 decisively dismantled A's email analogy by contrasting typed assertions with platform-mapped boundaries, and effectively cornered A's interoperability argument as forced shared moderation.",True,,0,prompt_file,8,9,9,8,8,9,9,8,8,9,9,8,8,9,9,8,8,9,9,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__claude-fable-5-1-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0559__claude-fable-5-1-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,claude-fable-5-1-high,muse-spark-1.3-high,debprot_dcec5496c621,False,gpt-5.6-high,1,judprot_1c6058ad2d73,pro,con,B,con,muse-spark-1.3-high,-1.2,-1.2,-1.1333333333,0,0.9444444444,ok,150,1.8,1.7,1.2,,8,"B won a competitive debate by sustaining the privacy-or-efficacy dilemma: meaningful graph transfer moves third-party relationships without fresh consent, while consent-dependent transfer preserves much of the coordination problem. A established lock-in convincingly, but its late reliance on ongoing cross-service communication shifted from standardized transfer toward compelled federation and did not fully resolve B's privacy, moderation, and persistent-identity concerns.","B's sharpest exchange exposed the tension between A's pointer model, where friends must accept or migrate, and A's later promise that leavers remain connected to users who stay. B persuasively argued that the latter requires either copying others' ties or conscripting incumbent platforms into ongoing carriage.",True,,0,prompt_file,8,8,8,8,7,8,8,7,8,8,8,8,8,9,9,8,9,9,9,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__claude-fable-5-1-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0559__claude-fable-5-1-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,claude-fable-5-1-high,muse-spark-1.3-high,debprot_dcec5496c621,False,kimi-k2.6,16,judprot_1c6058ad2d73,con,pro,B,pro,claude-fable-5-1-high,-1.6,1.6,1.8133333333,0,1.1333333333,ok,20,1.5,1.7,1.6,,8,"PRO won by establishing an undisputed structural harm—network-effect lock-in that CON conceded was unacceptable—while showing CON's privacy objections assumed a clumsy bulk-export design rather than the interoperable, pointer-based standard the motion actually requests. CON never offered a credible alternative mechanism to restore market exit, and PRO's reframing of the debate as ""conceded structural failure versus speculative design flaws"" proved durable through rebuttals and closing.","PRO's first rebuttal (B2) turned CON's block-list concern into a portability advantage, distinguished pointers from content to defuse third-party consent worries, and framed CON's entire case as attacking hypothetical design flaws rather than the conceded structural lock-in.",True,,0,prompt_file,7,8,7,8,7,8,7,8,8,8,8,8,7,8,7,8,7,8,7,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__claude-sonnet-5-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0559__claude-sonnet-5-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,claude-sonnet-5-high,grok-4.6-high,debprot_dcec5496c621,False,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,B,con,grok-4.6-high,-1.5,-1.5,-1.275,0,0.85,ok,34,2.0,1.7,1.5,,9,"Side B won by successfully framing social graph data as a two-party association rather than solely the user's portable property. Side B effectively dismantled Side A's analogies (banking, phone numbers) and neutralized Side A's technical workarounds (hashed pointers) by maintaining that any compelled export breaches the original consent perimeter.",Side B's distinction between internal ad targeting (which stays within the platform's perimeter and terms) and exporting the graph to an external rival perfectly neutralized Side A's strongest hypocrisy argument.,True,,0,prompt_file,8,9,9,8,9,9,9,9,8,9,9,8,8,9,9,8,8,9,9,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__claude-sonnet-5-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0559__claude-sonnet-5-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,claude-sonnet-5-high,grok-4.6-high,debprot_dcec5496c621,False,gpt-5.6-high,1,judprot_1c6058ad2d73,con,pro,B,pro,claude-sonnet-5-high,-1.3,1.3,1.2277777778,0,0.9444444444,ok,150,1.8,1.7,1.3,,8,"B won a clear but competitive debate. A compellingly framed social graphs as involving third-party consent, but B established substantial lock-in harms that A largely conceded and offered a plausible privacy-preserving transfer model. A's insistence that filters and consent safeguards rewrote the motion was too rigid, while its alternatives did little to address network effects directly. B's claim of a prior veto was imperfect because the hashed pointer moves first, but A did not show that this minimal transfer creates harms outweighing the competitive benefits.","B's second rebuttal most decisively answered the privacy scenarios with hashed matching, affirmative reconnection, and exclusions for blocked users and minors. A exposed tension in calling this a prior veto, but its response mostly treated reasonable safeguards as incompatible with the proposition rather than demonstrating decisive residual harm.",True,,0,prompt_file,8,9,8,9,8,7,8,7,8,8,8,8,8,8,8,8,9,8,9,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__claude-sonnet-5-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0559__claude-sonnet-5-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,claude-sonnet-5-high,grok-4.6-high,debprot_dcec5496c621,False,muse-spark-1.1-high,3,judprot_1c6058ad2d73,con,pro,B,pro,claude-sonnet-5-high,-1.9,1.9,2.01875,0,1.0625,ok,43,1.6,1.7,1.9,,7,"PRO kept lock-in as the decisive mechanism and showed exit-threat discipline even with few switchers. CON's strongest live route - third-party consent and attack surface - was directly answered by B2.3/B4.1-B4.3 hashed-pointer reconnection with affirmative opt-in and mandatory block/minor filters, analogized to GDPR portability and banking rails. CON conceded lock-in was real, offered only own-posts portability and antitrust that don't restore connections, and relied on asserting PRO rewrote the motion rather than refuting the safeguard design.","B's R1/R2 pivot to hashed pointer + ""reconnect?"" prompt with explicit veto and origin-side filters for blocked/minors, flipping CON's ownership and security objections into an engineering problem that law already handles.",True,,0,prompt_file,7,8,7,8,7,8,7,8,7,7,7,7,6,8,6,8,7,8,7,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__grok-4.6-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0559__claude-sonnet-5-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,grok-4.6-high,claude-sonnet-5-high,debprot_dcec5496c621,True,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,B,con,claude-sonnet-5-high,-1.8,-1.8,-1.53,0,0.85,ok,34,2.0,1.7,1.8,,8,"Side B won by successfully proving that mandated graph transfers cross an accountability boundary that breaks user consent, and by exposing the lack of a workable vetting mechanism for third-party recipients.","Side B's second rebuttal decisively defeated Side A's payment-network analogy by pointing out that banks rely on decades of AML licensing, whereas a social network registry would force platforms to either rubber-stamp scrapers or become incumbent gatekeepers.",True,,0,prompt_file,7,9,9,7,8,9,9,8,7,8,8,7,7,9,9,7,8,8,8,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__grok-4.6-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0559__claude-sonnet-5-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,grok-4.6-high,claude-sonnet-5-high,debprot_dcec5496c621,True,gpt-5.6-high,1,judprot_1c6058ad2d73,con,pro,A,con,claude-sonnet-5-high,1.2,-1.2,-1.1333333333,0,0.9444444444,ok,150,1.8,1.7,1.2,,8,"Side A won a clear but competitive debate by keeping third-party consent and accountability at the center. Side B compellingly established lock-in harms and answered the strongest version of the Cambridge Analytica analogy, but it never fully explained why one user may authorize another person's relational data to cross into a new platform. Its registry, authentication, and recipient-liability answers mitigated abuse without resolving the underlying consent problem or the tradeoff between permissive access and costly gatekeeping. Side A's opening was clipped and sometimes overstated the Cambridge Analytica comparison, but its final dilemma remained substantially live.","Side A's A4.1-A4.6 exchange was decisive: it distinguished visibility within an agreed platform from transfer across accountability boundaries, then argued that mandatory access requires either weak vetting that enables abuse or expensive gatekeeping that reinforces incumbency. Side B assigned liability but did not identify a convincing third option.",True,,0,prompt_file,8,8,8,8,7,7,7,7,8,7,8,7,8,8,8,8,8,9,8,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__grok-4.6-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0559__claude-sonnet-5-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,grok-4.6-high,claude-sonnet-5-high,debprot_dcec5496c621,True,muse-spark-1.1-high,3,judprot_1c6058ad2d73,con,pro,A,con,claude-sonnet-5-high,1.3,-1.3,-1.38125,0,1.0625,ok,43,1.6,1.7,1.3,,8,"CON kept two live routes after the exchange: (1) a social-graph transfer moves other people's associations across accountability boundaries the original consent never covered, and (2) a mandated pipeline forces a choice between harm and an incumbent-only gatekeeping moat. PRO's best answers – ""public follows are already displayed"" and ""scoped consent plus recipient liability"" – were directly met in A4.1-A4.6 with the intra-boundary vs cross-boundary distinction and the unsolved registry audit problem, which PRO never resolved. PRO's lock-in/discipline argument is strong but the souvenir-only concession leaves CON with the cleaner weighing: mandate institutionalizes CA-like extraction or a new moat.","A4.1-A4.2 accountability boundary – display/import stays inside the terms the followed user agreed to, while a legal transfer to Y breaks that chain, reframing PRO's ""visible = transferable"" as a consent overreach.",True,,0,prompt_file,7,7,7,7,8,7,8,7,7,7,7,7,8,6,8,6,7,8,7,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__muse-spark-1.3-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0559__claude-fable-5-1-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,muse-spark-1.3-high,claude-fable-5-1-high,debprot_dcec5496c621,True,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,B,con,claude-fable-5-1-high,-1.8,-1.8,-1.53,0,0.85,ok,34,2.0,1.7,1.8,,9,"Side B won by methodically dismantling Side A's consent mechanism. By forcing Side A to explain the exact order of operations, Side B successfully proved that user data (handles) must cross corporate boundaries before consent can be obtained, effectively weaponizing Side A's own concessions to prove the privacy violation.","Side B's Rebuttal 2 decisively cornered Side A by using A's own admission about handles crossing first to prove that the mandate forces the creation of a non-consensual ""shadow map"" on the receiving platform.",True,,0,prompt_file,8,9,9,8,8,9,9,8,8,9,9,8,8,10,10,8,8,9,9,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__muse-spark-1.3-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0559__claude-fable-5-1-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,muse-spark-1.3-high,claude-fable-5-1-high,debprot_dcec5496c621,True,gpt-5.6-high,1,judprot_1c6058ad2d73,pro,con,B,con,claude-fable-5-1-high,-2.2,-2.2,-2.0777777778,0,0.9444444444,ok,150,1.8,1.7,2.2,,8,"B won by exposing a structural consent problem: the receiving platform must obtain or match contacts' identifiers before those contacts can consent. A answered the questions directly and presented a credible lock-in benefit, but its safeguards narrowed transfer to public, findable handles and therefore weakened its promises concerning changed handles and pseudonymous supporters. B then weighed the remaining convenience gain against compelled disclosure of relationship data and also caught A narrowing the motion from all platforms to gatekeepers.","B's decisive exchange was the response to A's claim that the API was narrower than a public departure notice. B showed that public posting reveals the mover's address, while graph transfer additionally reveals other people's identifiers and associations before their consent; A never squarely resolved that distinction.",True,,0,prompt_file,8,9,9,8,8,8,8,8,7,9,9,7,8,9,9,8,8,9,9,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0559__muse-spark-1.3-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0559__claude-fable-5-1-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0559,Online platforms should be legally required to provide interoperable data portability and social-graph transfer for users.,muse-spark-1.3-high,claude-fable-5-1-high,debprot_dcec5496c621,True,kimi-k2.6,16,judprot_1c6058ad2d73,con,pro,A,con,claude-fable-5-1-high,1.5,-1.5,-1.7,0,1.1333333333,ok,20,1.5,1.7,1.5,,8,"CON established a durable conceptual dilemma: mandated social-graph transfer either collapses into ordinary re-following or compels third-party data sharing, and under pressure PRO's policy steadily shrank to little more than a notification convenience. CON's ""push versus passive"" and ""shadow map"" line showed that the mechanism sends data across boundaries before secondary consent occurs, while their alternative—port your own data, post a public notice, enforce antitrust—preserved user power without conscripting followers' identifiers. PRO's tenancy narrative and phone-portability analogy were resonant, but they never fully resolved the co-ownership problem, and their mid-debate shift to a gatekeepers-only duty weakened fidelity to the motion as written. CON's superior weighing—one click saved versus a standardized, compelled pipeline for others' handles—made the decisive clash easier to resolve.","CON's ""shadow map"" and ""push versus passive"" exchange ([A2.1]–[A2.2], [A4.1]–[A4.2]), which minimized PRO's benefit to ""one click instead of an afternoon"" and exposed the mandate as a disproportionately heavy mechanism for modest convenience.",True,,0,prompt_file,8,7,8,7,8,8,8,8,9,8,9,8,8,8,8,8,9,9,9,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0563__claude-sonnet-5-high__gpt-6-astra-high__s0__tpl_placement_active_20260813a,prop_0563__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0563,"On balance, the United States and its allies should make long-term military aid to Ukraine a standing commitment even if it reduces resources for other priorities.",claude-sonnet-5-high,gpt-6-astra-high,debprot_dcec5496c621,False,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,con,pro,A,con,gpt-6-astra-high,1.5,-1.5,-1.275,0,0.85,ok,34,2.0,1.7,1.5,,8,"Side A won by cleanly separating the need for long-term weapon procurement from the need to guarantee their final destination, dismantling Side B's defense-industrial base argument. Additionally, Side A successfully capitalized on Side B's admission that the aid floor would only yield to an 'existential threat' (like an Article 5 attack), effectively showing that Side B's policy dangerously discounts preventing threats before they become catastrophic.","Side A's A4.4 and A4.6 expertly dismantled Side B's arguments, showing that contracts can specify product mix without guaranteeing a destination, and that waiting for an 'equivalent existential threat' prevents addressing crises early.",True,,0,prompt_file,9,7,9,7,8,8,8,8,8,7,8,7,9,7,9,7,8,9,8,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0563__claude-sonnet-5-high__gpt-6-astra-high__s0__tpl_placement_active_20260813a,prop_0563__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0563,"On balance, the United States and its allies should make long-term military aid to Ukraine a standing commitment even if it reduces resources for other priorities.",claude-sonnet-5-high,gpt-6-astra-high,debprot_dcec5496c621,False,grok-4.5-high,9,judprot_1c6058ad2d73,con,pro,A,con,gpt-6-astra-high,1.7,-1.7,-1.9266666666666663,0,1.1333333333333333,ok,83,1.5,1.7,1.7,,7,"CON won by owning the proposition’s real burden: not whether Ukraine aid can help, but why it should keep a protected claim when other uses become more urgent. CON cleanly separated multiyear procurement (orders that expand capacity) from destination lock-in, and then used PRO’s own suspension threshold—“equivalent existential threat” / Article 5—to show the floor discounts prevention. PRO’s signaling and demand-signal case stayed live but never outweighed the opportunity-cost comparison once that threshold was exposed.",A4.6–A4.8: CON turns PRO’s Article 5 floor threshold into a decisive concession that competing needs must already approach catastrophe before reallocation is allowed.,True,,0,prompt_file,8,7,8,7,8,7,8,7,7,6,7,6,8,6,8,6,8,7,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0563__claude-sonnet-5-high__gpt-6-astra-high__s0__tpl_placement_active_20260813a,prop_0563__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0563,"On balance, the United States and its allies should make long-term military aid to Ukraine a standing commitment even if it reduces resources for other priorities.",claude-sonnet-5-high,gpt-6-astra-high,debprot_dcec5496c621,False,kimi-k2.6,16,judprot_1c6058ad2d73,pro,con,B,con,gpt-6-astra-high,-1.1,-1.1,-1.2466666666666668,0,1.1333333333333333,ok,20,1.5,1.7,1.1,,7,"CON cracked PRO's framework by showing that a standing pledge does not eliminate uncertainty—it trades allocation flexibility for dangerous rigidity—and that PRO's ""existential threat only"" threshold wrongly discounts preventive defense of allies. CON also separated procurement predictability from Ukraine-specific allocation, proving durable orders do not require a protected floor. PRO's deterrence argument stayed live, but CON's sharper weighing on the ""even if it reduces other resources"" clause—demonstrating that capability sacrificed elsewhere weakens deterrence more than flexibility signals resolve—was the cleaner path to victory.","CON's Rebuttal 2 and Closing neutralized PRO's ambiguity attack by conceding that no policy eliminates uncertainty, noting that a standing pledge can be doubted too, and then pivoting to the comparative harm of PRO's rigid threshold, which privileges yesterday's promise over today's preventive defensive needs elsewhere.",True,,0,prompt_file,7,7,7,7,7,7,7,7,6,7,7,6,7,8,8,7,7,7,7,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0563__gpt-6-astra-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0563__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0563,"On balance, the United States and its allies should make long-term military aid to Ukraine a standing commitment even if it reduces resources for other priorities.",gpt-6-astra-high,claude-sonnet-5-high,debprot_dcec5496c621,True,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,con,pro,A,con,claude-sonnet-5-high,1.2,-1.2,-1.02,0,0.85,ok,34,2.0,1.7,1.2,,8,"Side A won by successfully cornering Side B on the practical mechanics of a ""standing commitment."" By forcing Side B to concede that finite resources like interceptors could still be reallocated to Taiwan in a crisis, Side A convincingly argued that Side B's model either breaks its own standing pledge when it matters most, or functionally devolves into Side A's policy of conditional renewal. Side A also effectively neutralized Side B's deterrence mechanism with a strong empirical reality check on Russian calculus.","Side A's A2 in Rebuttal 2, which empirically challenged Side B's claim that a dependable commitment changes Moscow's calculus, noting that two years of the war have shown Russia responds to battlefield costs, not Washington's legislative language.",True,,0,prompt_file,9,8,9,8,8,8,8,8,8,7,8,7,9,8,9,8,9,8,9,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0563__gpt-6-astra-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0563__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0563,"On balance, the United States and its allies should make long-term military aid to Ukraine a standing commitment even if it reduces resources for other priorities.",gpt-6-astra-high,claude-sonnet-5-high,debprot_dcec5496c621,True,grok-4.5-high,9,judprot_1c6058ad2d73,con,pro,A,con,claude-sonnet-5-high,1.3,-1.3,-1.4733333333333334,0,1.1333333333333333,ok,83,1.5,1.7,1.3,,7,"CON won a competitive debate by forcing a live dilemma PRO never cleanly escaped: either “standing” meaningfully binds scarce resources even when another crisis hits (hurting Taiwan pivot and peer deterrence), or it collapses into multiyear renewal with executive discretion and no enforceable difference from CON. PRO’s multiyear-default vs. sunset distinction is real and its European-burden/planning case was solid, but CON’s Taiwan scarcity pressure and accountability/leverage attacks made the decisive clash clearer and easier to vote.",A’s Rebuttal 2 (and closing) forcing PRO’s A1/A2 answers into the bind-or-rebrand horns on what “standing” actually commits.,True,,0,prompt_file,7,7,7,7,7,7,7,7,7,6,7,6,8,6,8,6,8,7,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0563__gpt-6-astra-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0563__claude-sonnet-5-high__gpt-6-astra-high__tpl_placement_active_20260813a,prop_0563,"On balance, the United States and its allies should make long-term military aid to Ukraine a standing commitment even if it reduces resources for other priorities.",gpt-6-astra-high,claude-sonnet-5-high,debprot_dcec5496c621,True,kimi-k2.6,16,judprot_1c6058ad2d73,pro,con,A,pro,gpt-6-astra-high,1.2,1.2,1.36,0,1.1333333333333333,ok,20,1.5,1.7,1.2,,8,"Side A defended a coherent middle ground between an irrevocable pledge and episodic brinkmanship: multiyear funding creates real predictability for Ukraine and industry without freezing every specific allocation, preserving executive ability to reprioritize in an acute crisis. Side B’s horns-of-dilemma attack treated a standing commitment as an absolute resource lock, but Side A successfully resisted this by accepting the aggregate resource tradeoff the resolution explicitly invites while showing that default policy continuity differs materially from CON’s periodic renewal. Side A also answered pressure questions more directly and avoided brittle closed-book empirical claims about battlefield causality.","Side B’s first rebuttal ([B2.1]) catching the apparent contradiction in PRO’s definition of “standing,” forcing PRO to clarify whether the commitment genuinely binds resources or merely rebrands periodic renewal.",True,,0,prompt_file,7,7,7,7,7,7,7,7,6,8,8,6,7,7,7,7,7,8,8,7,judge_active_20260711a,judge_active_20260711a
